,from,to,min,max,mean,stDev,sampleCount,noDataCount,name,month
676,2022-11-10T00:00:00Z,2022-11-11T00:00:00Z,,,,,1,1,Berlin,11
677,2022-11-11T00:00:00Z,2022-11-12T00:00:00Z,,,,,1,1,Berlin,11
678,2022-11-12T00:00:00Z,2022-11-13T00:00:00Z,0.00010421161277918145,0.00010421161277918145,0.00010421161277918145,0.0,1,0,Berlin,11
679,2022-11-13T00:00:00Z,2022-11-14T00:00:00Z,,,,,1,1,Berlin,11
680,2022-11-14T00:00:00Z,2022-11-15T00:00:00Z,0.00010681432468118146,0.00010681432468118146,0.00010681432468118146,0.0,1,0,Berlin,11
681,2022-11-15T00:00:00Z,2022-11-16T00:00:00Z,7.844831270631403e-05,7.844831270631403e-05,7.844831270631403e-05,0.0,1,0,Berlin,11
682,2022-11-16T00:00:00Z,2022-11-17T00:00:00Z,,,,,1,1,Berlin,11
683,2022-11-17T00:00:00Z,2022-11-18T00:00:00Z,,,,,1,1,Berlin,11
684,2022-11-18T00:00:00Z,2022-11-19T00:00:00Z,,,,,1,1,Berlin,11
685,2022-11-19T00:00:00Z,2022-11-20T00:00:00Z,,,,,1,1,Berlin,11
686,2022-11-20T00:00:00Z,2022-11-21T00:00:00Z,6.751794717274606e-05,6.751794717274606e-05,6.751794717274606e-05,0.0,1,0,Berlin,11
687,2022-11-21T00:00:00Z,2022-11-22T00:00:00Z,,,,,1,1,Berlin,11
688,2022-11-22T00:00:00Z,2022-11-23T00:00:00Z,,,,,1,1,Berlin,11
689,2022-11-23T00:00:00Z,2022-11-24T00:00:00Z,0.00012267794227227569,0.00012267794227227569,0.00012267794227227569,0.0,1,0,Berlin,11
690,2022-11-24T00:00:00Z,2022-11-25T00:00:00Z,,,,,1,1,Berlin,11
691,2022-11-25T00:00:00Z,2022-11-26T00:00:00Z,,,,,1,1,Berlin,11
692,2022-11-26T00:00:00Z,2022-11-27T00:00:00Z,,,,,1,1,Berlin,11
693,2022-11-27T00:00:00Z,2022-11-28T00:00:00Z,9.453745587961748e-05,9.453745587961748e-05,9.453745587961748e-05,0.0,1,0,Berlin,11
694,2022-11-28T00:00:00Z,2022-11-29T00:00:00Z,8.357433398487046e-05,8.357433398487046e-05,8.357433398487046e-05,0.0,1,0,Berlin,11
695,2022-11-29T00:00:00Z,2022-11-30T00:00:00Z,,,,,1,1,Berlin,11
696,2022-11-30T00:00:00Z,2022-12-01T00:00:00Z,,,,,1,1,Berlin,11
697,2022-12-01T00:00:00Z,2022-12-02T00:00:00Z,,,,,1,1,Berlin,12
698,2022-12-02T00:00:00Z,2022-12-03T00:00:00Z,,,,,1,1,Berlin,12
699,2022-12-03T00:00:00Z,2022-12-04T00:00:00Z,,,,,1,1,Berlin,12
700,2022-12-04T00:00:00Z,2022-12-05T00:00:00Z,,,,,1,1,Berlin,12
701,2022-12-05T00:00:00Z,2022-12-06T00:00:00Z,,,,,1,1,Berlin,12
702,2022-12-06T00:00:00Z,2022-12-07T00:00:00Z,,,,,1,1,Berlin,12
703,2022-12-07T00:00:00Z,2022-12-08T00:00:00Z,,,,,1,1,Berlin,12
704,2022-12-08T00:00:00Z,2022-12-09T00:00:00Z,,,,,1,1,Berlin,12
705,2022-12-09T00:00:00Z,2022-12-10T00:00:00Z,,,,,1,1,Berlin,12
706,2022-12-10T00:00:00Z,2022-12-11T00:00:00Z,,,,,1,1,Berlin,12
707,2022-12-11T00:00:00Z,2022-12-12T00:00:00Z,,,,,1,1,Berlin,12
708,2022-12-12T00:00:00Z,2022-12-13T00:00:00Z,,,,,1,1,Berlin,12
709,2022-12-13T00:00:00Z,2022-12-14T00:00:00Z,,,,,1,1,Berlin,12
710,2022-12-14T00:00:00Z,2022-12-15T00:00:00Z,0.0001618085807422176,0.0001618085807422176,0.0001618085807422176,0.0,1,0,Berlin,12
711,2022-12-15T00:00:00Z,2022-12-16T00:00:00Z,0.00015605255612172186,0.00015605255612172186,0.00015605255612172186,0.0,1,0,Berlin,12
712,2022-12-16T00:00:00Z,2022-12-17T00:00:00Z,,,,,1,1,Berlin,12
713,2022-12-17T00:00:00Z,2022-12-18T00:00:00Z,,,,,1,1,Berlin,12
714,2022-12-18T00:00:00Z,2022-12-19T00:00:00Z,,,,,1,1,Berlin,12
715,2022-12-19T00:00:00Z,2022-12-20T00:00:00Z,,,,,1,1,Berlin,12
716,2022-12-20T00:00:00Z,2022-12-21T00:00:00Z,,,,,1,1,Berlin,12
717,2022-12-21T00:00:00Z,2022-12-22T00:00:00Z,,,,,1,1,Berlin,12
718,2022-12-22T00:00:00Z,2022-12-23T00:00:00Z,,,,,1,1,Berlin,12
719,2022-12-23T00:00:00Z,2022-12-24T00:00:00Z,,,,,1,1,Berlin,12
720,2022-12-24T00:00:00Z,2022-12-25T00:00:00Z,,,,,1,1,Berlin,12
721,2022-12-25T00:00:00Z,2022-12-26T00:00:00Z,,,,,1,1,Berlin,12
722,2022-12-26T00:00:00Z,2022-12-27T00:00:00Z,,,,,1,1,Berlin,12
723,2022-12-27T00:00:00Z,2022-12-28T00:00:00Z,,,,,1,1,Berlin,12
724,2022-12-28T00:00:00Z,2022-12-29T00:00:00Z,,,,,1,1,Berlin,12
725,2022-12-29T00:00:00Z,2022-12-30T00:00:00Z,,,,,1,1,Berlin,12
726,2022-12-30T00:00:00Z,2022-12-31T00:00:00Z,3.955258580390364e-05,3.955258580390364e-05,3.955258580390364e-05,0.0,1,0,Berlin,12
727,2022-12-31T00:00:00Z,2023-01-01T00:00:00Z,4.855958104599267e-05,4.855958104599267e-05,4.855958104599267e-05,0.0,1,0,Berlin,12
728,2022-01-01T00:00:00Z,2022-01-02T00:00:00Z,3.069505328312516e-05,3.069505328312516e-05,3.069505328312516e-05,0.0,1,0,Brussels,1
729,2022-01-02T00:00:00Z,2022-01-03T00:00:00Z,,,,,1,1,Brussels,1
730,2022-01-03T00:00:00Z,2022-01-04T00:00:00Z,,,,,1,1,Brussels,1
731,2022-01-04T00:00:00Z,2022-01-05T00:00:00Z,,,,,1,1,Brussels,1
732,2022-01-05T00:00:00Z,2022-01-06T00:00:00Z,,,,,1,1,Brussels,1
733,2022-01-06T00:00:00Z,2022-01-07T00:00:00Z,0.00013803114416077733,0.00013803114416077733,0.00013803114416077733,0.0,1,0,Brussels,1
734,2022-01-07T00:00:00Z,2022-01-08T00:00:00Z,6.744961137883365e-05,6.744961137883365e-05,6.744961137883365e-05,0.0,1,0,Brussels,1
735,2022-01-08T00:00:00Z,2022-01-09T00:00:00Z,,,,,1,1,Brussels,1
736,2022-01-09T00:00:00Z,2022-01-10T00:00:00Z,,,,,1,1,Brussels,1
737,2022-01-10T00:00:00Z,2022-01-11T00:00:00Z,,,,,1,1,Brussels,1
738,2022-01-11T00:00:00Z,2022-01-12T00:00:00Z,0.00011439471563789994,0.00011439471563789994,0.00011439471563789994,0.0,1,0,Brussels,1
739,2022-01-12T00:00:00Z,2022-01-13T00:00:00Z,,,,,1,1,Brussels,1
740,2022-01-13T00:00:00Z,2022-01-14T00:00:00Z,0.00033985194750130177,0.00033985194750130177,0.00033985194750130177,0.0,1,0,Brussels,1
741,2022-01-14T00:00:00Z,2022-01-15T00:00:00Z,0.000265642098383978,0.000265642098383978,0.000265642098383978,0.0,1,0,Brussels,1
742,2022-01-15T00:00:00Z,2022-01-16T00:00:00Z,0.00021101442689541727,0.00021101442689541727,0.00021101442689541727,0.0,1,0,Brussels,1
743,2022-01-16T00:00:00Z,2022-01-17T00:00:00Z,,,,,1,1,Brussels,1
744,2022-01-17T00:00:00Z,2022-01-18T00:00:00Z,,,,,1,1,Brussels,1
745,2022-01-18T00:00:00Z,2022-01-19T00:00:00Z,,,,,1,1,Brussels,1
746,2022-01-19T00:00:00Z,2022-01-20T00:00:00Z,,,,,1,1,Brussels,1
747,2022-01-20T00:00:00Z,2022-01-21T00:00:00Z,4.003152935183607e-05,4.003152935183607e-05,4.003152935183607e-05,0.0,1,0,Brussels,1
748,2022-01-21T00:00:00Z,2022-01-22T00:00:00Z,,,,,1,1,Brussels,1
749,2022-01-22T00:00:00Z,2022-01-23T00:00:00Z,,,,,1,1,Brussels,1
750,2022-01-23T00:00:00Z,2022-01-24T00:00:00Z,,,,,1,1,Brussels,1
751,2022-01-24T00:00:00Z,2022-01-25T00:00:00Z,0.00018054475367534906,0.00018054475367534906,0.00018054475367534906,0.0,1,0,Brussels,1
752,2022-01-25T00:00:00Z,2022-01-26T00:00:00Z,,,,,1,1,Brussels,1
753,2022-01-26T00:00:00Z,2022-01-27T00:00:00Z,,,,,1,1,Brussels,1
754,2022-01-27T00:00:00Z,2022-01-28T00:00:00Z,,,,,1,1,Brussels,1
755,2022-01-28T00:00:00Z,2022-01-29T00:00:00Z,,,,,1,1,Brussels,1
756,2022-01-29T00:00:00Z,2022-01-30T00:00:00Z,,,,,1,1,Brussels,1
757,2022-01-30T00:00:00Z,2022-01-31T00:00:00Z,,,,,1,1,Brussels,1
758,2022-01-31T00:00:00Z,2022-02-01T00:00:00Z,,,,,1,1,Brussels,1
759,2022-02-01T00:00:00Z,2022-02-02T00:00:00Z,,,,,1,1,Brussels,2
760,2022-02-02T00:00:00Z,2022-02-03T00:00:00Z,,,,,1,1,Brussels,2
761,2022-02-03T00:00:00Z,2022-02-04T00:00:00Z,,,,,1,1,Brussels,2
762,2022-02-04T00:00:00Z,2022-02-05T00:00:00Z,,,,,1,1,Brussels,2
763,2022-02-05T00:00:00Z,2022-02-06T00:00:00Z,8.166738552972674e-05,8.166738552972674e-05,8.166738552972674e-05,0.0,1,0,Brussels,2
764,2022-02-06T00:00:00Z,2022-02-07T00:00:00Z,,,,,1,1,Brussels,2
765,2022-02-07T00:00:00Z,2022-02-08T00:00:00Z,0.00010379248124081641,0.00010379248124081641,0.00010379248124081641,0.0,1,0,Brussels,2
766,2022-02-08T00:00:00Z,2022-02-09T00:00:00Z,,,,,1,1,Brussels,2
767,2022-02-09T00:00:00Z,2022-02-10T00:00:00Z,,,,,1,1,Brussels,2
768,2022-02-10T00:00:00Z,2022-02-11T00:00:00Z,,,,,1,1,Brussels,2
769,2022-02-11T00:00:00Z,2022-02-12T00:00:00Z,,,,,1,1,Brussels,2
770,2022-02-12T00:00:00Z,2022-02-13T00:00:00Z,6.026816845405847e-05,6.026816845405847e-05,6.026816845405847e-05,0.0,1,0,Brussels,2
771,2022-02-13T00:00:00Z,2022-02-14T00:00:00Z,,,,,1,1,Brussels,2
772,2022-02-14T00:00:00Z,2022-02-15T00:00:00Z,,,,,1,1,Brussels,2
773,2022-02-15T00:00:00Z,2022-02-16T00:00:00Z,,,,,1,1,Brussels,2
774,2022-02-16T00:00:00Z,2022-02-17T00:00:00Z,,,,,1,1,Brussels,2
775,2022-02-17T00:00:00Z,2022-02-18T00:00:00Z,6.602088978979737e-05,6.602088978979737e-05,6.602088978979737e-05,0.0,1,0,Brussels,2
776,2022-02-18T00:00:00Z,2022-02-19T00:00:00Z,,,,,1,1,Brussels,2
777,2022-02-19T00:00:00Z,2022-02-20T00:00:00Z,,,,,1,1,Brussels,2
778,2022-02-20T00:00:00Z,2022-02-21T00:00:00Z,,,,,1,1,Brussels,2
779,2022-02-21T00:00:00Z,2022-02-22T00:00:00Z,,,,,1,1,Brussels,2
780,2022-02-23T00:00:00Z,2022-02-24T00:00:00Z,7.357861613854766e-05,7.357861613854766e-05,7.357861613854766e-05,0.0,1,0,Brussels,2
781,2022-02-24T00:00:00Z,2022-02-25T00:00:00Z,,,,,1,1,Brussels,2
782,2022-02-25T00:00:00Z,2022-02-26T00:00:00Z,5.032426633988507e-05,5.032426633988507e-05,5.032426633988507e-05,0.0,1,0,Brussels,2
783,2022-02-26T00:00:00Z,2022-02-27T00:00:00Z,0.00010496997128939256,0.00010496997128939256,0.00010496997128939256,0.0,1,0,Brussels,2
784,2022-02-27T00:00:00Z,2022-02-28T00:00:00Z,8.964355947682634e-05,8.964355947682634e-05,8.964355947682634e-05,0.0,1,0,Brussels,2
785,2022-02-28T00:00:00Z,2022-03-01T00:00:00Z,0.00011191666999366134,0.00011191666999366134,0.00011191666999366134,0.0,1,0,Brussels,2
786,2022-03-01T00:00:00Z,2022-03-02T00:00:00Z,,,,,1,1,Brussels,3
787,2022-03-02T00:00:00Z,2022-03-03T00:00:00Z,0.0001350965176243335,0.0001350965176243335,0.0001350965176243335,0.0,1,0,Brussels,3
788,2022-03-03T00:00:00Z,2022-03-04T00:00:00Z,0.00011906000872841105,0.00011906000872841105,0.00011906000872841105,0.0,1,0,Brussels,3
789,2022-03-04T00:00:00Z,2022-03-05T00:00:00Z,0.0001954565232153982,0.0001954565232153982,0.0001954565232153982,0.0,1,0,Brussels,3
790,2022-03-05T00:00:00Z,2022-03-06T00:00:00Z,0.0002255906438222155,0.0002255906438222155,0.0002255906438222155,0.0,1,0,Brussels,3
791,2022-03-06T00:00:00Z,2022-03-07T00:00:00Z,0.00019175682973582298,0.00019175682973582298,0.00019175682973582298,0.0,1,0,Brussels,3
792,2022-03-07T00:00:00Z,2022-03-08T00:00:00Z,0.00015673314919695258,0.00015673314919695258,0.00015673314919695258,0.0,1,0,Brussels,3
793,2022-03-08T00:00:00Z,2022-03-09T00:00:00Z,8.12412763480097e-05,8.12412763480097e-05,8.12412763480097e-05,0.0,1,0,Brussels,3
794,2022-03-09T00:00:00Z,2022-03-10T00:00:00Z,0.00017159737762995064,0.00017159737762995064,0.00017159737762995064,0.0,1,0,Brussels,3
795,2022-03-10T00:00:00Z,2022-03-11T00:00:00Z,0.00010826295329025015,0.00010826295329025015,0.00010826295329025015,0.0,1,0,Brussels,3
796,2022-03-11T00:00:00Z,2022-03-12T00:00:00Z,4.100159276276827e-05,4.100159276276827e-05,4.100159276276827e-05,0.0,1,0,Brussels,3
797,2022-03-12T00:00:00Z,2022-03-13T00:00:00Z,,,,,1,1,Brussels,3
798,2022-03-13T00:00:00Z,2022-03-14T00:00:00Z,5.192363460082561e-05,5.192363460082561e-05,5.192363460082561e-05,0.0,1,0,Brussels,3
799,2022-03-14T00:00:00Z,2022-03-15T00:00:00Z,4.9181864596903324e-05,4.9181864596903324e-05,4.9181864596903324e-05,0.0,1,0,Brussels,3
800,2022-03-15T00:00:00Z,2022-03-16T00:00:00Z,,,,,1,1,Brussels,3
801,2022-03-16T00:00:00Z,2022-03-17T00:00:00Z,,,,,1,1,Brussels,3
802,2022-03-17T00:00:00Z,2022-03-18T00:00:00Z,,,,,1,1,Brussels,3
803,2022-03-18T00:00:00Z,2022-03-19T00:00:00Z,0.00011934553913306445,0.00011934553913306445,0.00011934553913306445,0.0,1,0,Brussels,3
804,2022-03-19T00:00:00Z,2022-03-20T00:00:00Z,0.00010481601202627644,0.00010481601202627644,0.00010481601202627644,0.0,1,0,Brussels,3
805,2022-03-20T00:00:00Z,2022-03-21T00:00:00Z,,,,,1,1,Brussels,3
806,2022-03-21T00:00:00Z,2022-03-22T00:00:00Z,0.00010782778554130346,0.00010782778554130346,0.00010782778554130346,0.0,1,0,Brussels,3
807,2022-03-22T00:00:00Z,2022-03-23T00:00:00Z,0.00017218192806467414,0.00017218192806467414,0.00017218192806467414,0.0,1,0,Brussels,3
808,2022-03-23T00:00:00Z,2022-03-24T00:00:00Z,9.79515170911327e-05,9.79515170911327e-05,9.79515170911327e-05,0.0,1,0,Brussels,3
809,2022-03-24T00:00:00Z,2022-03-25T00:00:00Z,0.00029454685864038765,0.00029454685864038765,0.00029454685864038765,0.0,1,0,Brussels,3
810,2022-03-25T00:00:00Z,2022-03-26T00:00:00Z,0.00014680672029498965,0.00014680672029498965,0.00014680672029498965,0.0,1,0,Brussels,3
811,2022-03-26T00:00:00Z,2022-03-27T00:00:00Z,0.00014878928777761757,0.00014878928777761757,0.00014878928777761757,0.0,1,0,Brussels,3
812,2022-03-27T00:00:00Z,2022-03-28T00:00:00Z,,,,,1,1,Brussels,3
813,2022-03-28T00:00:00Z,2022-03-29T00:00:00Z,0.0001665236777625978,0.0001665236777625978,0.0001665236777625978,0.0,1,0,Brussels,3
814,2022-03-29T00:00:00Z,2022-03-30T00:00:00Z,,,,,1,1,Brussels,3
815,2022-03-30T00:00:00Z,2022-03-31T00:00:00Z,,,,,1,1,Brussels,3
816,2022-03-31T00:00:00Z,2022-04-01T00:00:00Z,,,,,1,1,Brussels,3
817,2022-04-01T00:00:00Z,2022-04-02T00:00:00Z,,,,,1,1,Brussels,4
818,2022-04-02T00:00:00Z,2022-04-03T00:00:00Z,,,,,1,1,Brussels,4
819,2022-04-03T00:00:00Z,2022-04-04T00:00:00Z,,,,,1,1,Brussels,4
820,2022-04-04T00:00:00Z,2022-04-05T00:00:00Z,,,,,1,1,Brussels,4
821,2022-04-05T00:00:00Z,2022-04-06T00:00:00Z,,,,,1,1,Brussels,4
822,2022-04-06T00:00:00Z,2022-04-07T00:00:00Z,,,,,1,1,Brussels,4
823,2022-04-07T00:00:00Z,2022-04-08T00:00:00Z,,,,,1,1,Brussels,4
824,2022-04-08T00:00:00Z,2022-04-09T00:00:00Z,,,,,1,1,Brussels,4
825,2022-04-09T00:00:00Z,2022-04-10T00:00:00Z,,,,,1,1,Brussels,4
826,2022-04-10T00:00:00Z,2022-04-11T00:00:00Z,,,,,1,1,Brussels,4
827,2022-04-11T00:00:00Z,2022-04-12T00:00:00Z,6.473260873463005e-05,6.473260873463005e-05,6.473260873463005e-05,0.0,1,0,Brussels,4
828,2022-04-12T00:00:00Z,2022-04-13T00:00:00Z,8.196933777071536e-05,8.196933777071536e-05,8.196933777071536e-05,0.0,1,0,Brussels,4
829,2022-04-13T00:00:00Z,2022-04-14T00:00:00Z,,,,,1,1,Brussels,4
830,2022-04-14T00:00:00Z,2022-04-15T00:00:00Z,,,,,1,1,Brussels,4
831,2022-04-15T00:00:00Z,2022-04-16T00:00:00Z,8.844713738653809e-05,8.844713738653809e-05,8.844713738653809e-05,0.0,1,0,Brussels,4
832,2022-04-16T00:00:00Z,2022-04-17T00:00:00Z,0.0001247160107595846,0.0001247160107595846,0.0001247160107595846,0.0,1,0,Brussels,4
833,2022-04-17T00:00:00Z,2022-04-18T00:00:00Z,8.795149915385991e-05,8.795149915385991e-05,8.795149915385991e-05,0.0,1,0,Brussels,4
834,2022-04-18T00:00:00Z,2022-04-19T00:00:00Z,5.553044320549816e-05,5.553044320549816e-05,5.553044320549816e-05,0.0,1,0,Brussels,4
835,2022-04-19T00:00:00Z,2022-04-20T00:00:00Z,,,,,1,1,Brussels,4
836,2022-04-20T00:00:00Z,2022-04-21T00:00:00Z,0.00010830711835296825,0.00010830711835296825,0.00010830711835296825,0.0,1,0,Brussels,4
837,2022-04-21T00:00:00Z,2022-04-22T00:00:00Z,0.00016901979688555002,0.00016901979688555002,0.00016901979688555002,0.0,1,0,Brussels,4
838,2022-04-22T00:00:00Z,2022-04-23T00:00:00Z,0.00014414949691854417,0.00014414949691854417,0.00014414949691854417,0.0,1,0,Brussels,4
839,2022-04-23T00:00:00Z,2022-04-24T00:00:00Z,,,,,1,1,Brussels,4
840,2022-04-24T00:00:00Z,2022-04-25T00:00:00Z,6.04795895924326e-05,6.04795895924326e-05,6.04795895924326e-05,0.0,1,0,Brussels,4
841,2022-04-25T00:00:00Z,2022-04-26T00:00:00Z,,,,,1,1,Brussels,4
842,2022-04-26T00:00:00Z,2022-04-27T00:00:00Z,,,,,1,1,Brussels,4
843,2022-04-27T00:00:00Z,2022-04-28T00:00:00Z,0.000158642913447693,0.000158642913447693,0.000158642913447693,0.0,1,0,Brussels,4
844,2022-04-28T00:00:00Z,2022-04-29T00:00:00Z,9.076362766791135e-05,9.076362766791135e-05,9.076362766791135e-05,0.0,1,0,Brussels,4
845,2022-04-29T00:00:00Z,2022-04-30T00:00:00Z,0.0002581966109573841,0.0002581966109573841,0.0002581966109573841,0.0,1,0,Brussels,4
846,2022-04-30T00:00:00Z,2022-05-01T00:00:00Z,,,,,1,1,Brussels,4
847,2022-05-01T00:00:00Z,2022-05-02T00:00:00Z,9.518936712993309e-05,9.518936712993309e-05,9.518936712993309e-05,0.0,1,0,Brussels,5
848,2022-05-02T00:00:00Z,2022-05-03T00:00:00Z,9.390799095854163e-05,9.390799095854163e-05,9.390799095854163e-05,0.0,1,0,Brussels,5
849,2022-05-03T00:00:00Z,2022-05-04T00:00:00Z,0.00010617461521178484,0.00010617461521178484,0.00010617461521178484,0.0,1,0,Brussels,5
850,2022-05-04T00:00:00Z,2022-05-05T00:00:00Z,,,,,1,1,Brussels,5
851,2022-05-05T00:00:00Z,2022-05-06T00:00:00Z,,,,,1,1,Brussels,5
852,2022-05-06T00:00:00Z,2022-05-07T00:00:00Z,0.00015066095511429012,0.00015066095511429012,0.00015066095511429012,0.0,1,0,Brussels,5
853,2022-05-07T00:00:00Z,2022-05-08T00:00:00Z,,,,,1,1,Brussels,5
854,2022-05-08T00:00:00Z,2022-05-09T00:00:00Z,5.720733315683901e-05,5.720733315683901e-05,5.720733315683901e-05,0.0,1,0,Brussels,5
855,2022-05-09T00:00:00Z,2022-05-10T00:00:00Z,0.00011164211173309013,0.00011164211173309013,0.00011164211173309013,0.0,1,0,Brussels,5
856,2022-05-10T00:00:00Z,2022-05-11T00:00:00Z,,,,,1,1,Brussels,5
857,2022-05-11T00:00:00Z,2022-05-12T00:00:00Z,4.890440686722286e-05,4.890440686722286e-05,4.890440686722286e-05,0.0,1,0,Brussels,5
858,2022-05-12T00:00:00Z,2022-05-13T00:00:00Z,,,,,1,1,Brussels,5
859,2022-05-13T00:00:00Z,2022-05-14T00:00:00Z,,,,,1,1,Brussels,5
860,2022-05-14T00:00:00Z,2022-05-15T00:00:00Z,6.150739500299096e-05,6.150739500299096e-05,6.150739500299096e-05,0.0,1,0,Brussels,5
861,2022-05-15T00:00:00Z,2022-05-16T00:00:00Z,4.673723742598668e-05,4.673723742598668e-05,4.673723742598668e-05,0.0,1,0,Brussels,5
862,2022-05-16T00:00:00Z,2022-05-17T00:00:00Z,,,,,1,1,Brussels,5
863,2022-05-17T00:00:00Z,2022-05-18T00:00:00Z,7.395201100734994e-05,7.395201100734994e-05,7.395201100734994e-05,0.0,1,0,Brussels,5
864,2022-05-18T00:00:00Z,2022-05-19T00:00:00Z,8.562684524804354e-05,8.562684524804354e-05,8.562684524804354e-05,0.0,1,0,Brussels,5
865,2022-05-19T00:00:00Z,2022-05-20T00:00:00Z,,,,,1,1,Brussels,5
866,2022-05-20T00:00:00Z,2022-05-21T00:00:00Z,,,,,1,1,Brussels,5
867,2022-05-21T00:00:00Z,2022-05-22T00:00:00Z,5.634341869154014e-05,5.634341869154014e-05,5.634341869154014e-05,0.0,1,0,Brussels,5
868,2022-05-22T00:00:00Z,2022-05-23T00:00:00Z,5.782593143521808e-05,5.782593143521808e-05,5.782593143521808e-05,0.0,1,0,Brussels,5
869,2022-05-23T00:00:00Z,2022-05-24T00:00:00Z,,,,,1,1,Brussels,5
870,2022-05-24T00:00:00Z,2022-05-25T00:00:00Z,,,,,1,1,Brussels,5
871,2022-05-25T00:00:00Z,2022-05-26T00:00:00Z,,,,,1,1,Brussels,5
872,2022-05-26T00:00:00Z,2022-05-27T00:00:00Z,,,,,1,1,Brussels,5
873,2022-05-27T00:00:00Z,2022-05-28T00:00:00Z,,,,,1,1,Brussels,5
874,2022-05-28T00:00:00Z,2022-05-29T00:00:00Z,,,,,1,1,Brussels,5
875,2022-05-29T00:00:00Z,2022-05-30T00:00:00Z,,,,,1,1,Brussels,5
876,2022-05-30T00:00:00Z,2022-05-31T00:00:00Z,,,,,1,1,Brussels,5
877,2022-05-31T00:00:00Z,2022-06-01T00:00:00Z,4.6295834181364626e-05,4.6295834181364626e-05,4.6295834181364626e-05,0.0,1,0,Brussels,5
878,2022-06-01T00:00:00Z,2022-06-02T00:00:00Z,,,,,1,1,Brussels,6
879,2022-06-02T00:00:00Z,2022-06-03T00:00:00Z,8.349987183464691e-05,8.349987183464691e-05,8.349987183464691e-05,0.0,1,0,Brussels,6
880,2022-06-03T00:00:00Z,2022-06-04T00:00:00Z,,,,,1,1,Brussels,6
881,2022-06-04T00:00:00Z,2022-06-05T00:00:00Z,8.39915664982982e-05,8.39915664982982e-05,8.39915664982982e-05,0.0,1,0,Brussels,6
882,2022-06-05T00:00:00Z,2022-06-06T00:00:00Z,,,,,1,1,Brussels,6
883,2022-06-06T00:00:00Z,2022-06-07T00:00:00Z,,,,,1,1,Brussels,6
884,2022-06-07T00:00:00Z,2022-06-08T00:00:00Z,,,,,1,1,Brussels,6
885,2022-06-08T00:00:00Z,2022-06-09T00:00:00Z,,,,,1,1,Brussels,6
886,2022-06-09T00:00:00Z,2022-06-10T00:00:00Z,,,,,1,1,Brussels,6
887,2022-06-10T00:00:00Z,2022-06-11T00:00:00Z,,,,,1,1,Brussels,6
888,2022-06-11T00:00:00Z,2022-06-12T00:00:00Z,,,,,1,1,Brussels,6
889,2022-06-12T00:00:00Z,2022-06-13T00:00:00Z,5.421003152150661e-05,5.421003152150661e-05,5.421003152150661e-05,0.0,1,0,Brussels,6
890,2022-06-13T00:00:00Z,2022-06-14T00:00:00Z,,,,,1,1,Brussels,6
891,2022-06-14T00:00:00Z,2022-06-15T00:00:00Z,8.04794326541014e-05,8.04794326541014e-05,8.04794326541014e-05,0.0,1,0,Brussels,6
892,2022-06-15T00:00:00Z,2022-06-16T00:00:00Z,0.0001378721062792465,0.0001378721062792465,0.0001378721062792465,0.0,1,0,Brussels,6
893,2022-06-16T00:00:00Z,2022-06-17T00:00:00Z,4.667342727771029e-05,4.667342727771029e-05,4.667342727771029e-05,0.0,1,0,Brussels,6
894,2022-06-17T00:00:00Z,2022-06-18T00:00:00Z,6.338374078040943e-05,6.338374078040943e-05,6.338374078040943e-05,0.0,1,0,Brussels,6
895,2022-06-18T00:00:00Z,2022-06-19T00:00:00Z,6.634012243011966e-05,6.634012243011966e-05,6.634012243011966e-05,0.0,1,0,Brussels,6
896,2022-06-19T00:00:00Z,2022-06-20T00:00:00Z,,,,,1,1,Brussels,6
897,2022-06-20T00:00:00Z,2022-06-21T00:00:00Z,0.00016893036081455648,0.00016893036081455648,0.00016893036081455648,0.0,1,0,Brussels,6
898,2022-06-21T00:00:00Z,2022-06-22T00:00:00Z,,,,,1,1,Brussels,6
899,2022-06-22T00:00:00Z,2022-06-23T00:00:00Z,7.472898141713813e-05,7.472898141713813e-05,7.472898141713813e-05,0.0,1,0,Brussels,6
900,2022-06-23T00:00:00Z,2022-06-24T00:00:00Z,4.8016037908382714e-05,4.8016037908382714e-05,4.8016037908382714e-05,0.0,1,0,Brussels,6
901,2022-06-24T00:00:00Z,2022-06-25T00:00:00Z,5.606171180261299e-05,5.606171180261299e-05,5.606171180261299e-05,0.0,1,0,Brussels,6
902,2022-06-25T00:00:00Z,2022-06-26T00:00:00Z,,,,,1,1,Brussels,6
903,2022-06-26T00:00:00Z,2022-06-27T00:00:00Z,,,,,1,1,Brussels,6
904,2022-06-27T00:00:00Z,2022-06-28T00:00:00Z,,,,,1,1,Brussels,6
905,2022-06-28T00:00:00Z,2022-06-29T00:00:00Z,,,,,1,1,Brussels,6
906,2022-06-29T00:00:00Z,2022-06-30T00:00:00Z,5.4035972425481305e-05,5.4035972425481305e-05,5.4035972425481305e-05,0.0,1,0,Brussels,6
907,2022-06-30T00:00:00Z,2022-07-01T00:00:00Z,,,,,1,1,Brussels,6
908,2022-07-01T00:00:00Z,2022-07-02T00:00:00Z,3.6649598769145086e-05,3.6649598769145086e-05,3.6649598769145086e-05,0.0,1,0,Brussels,7
909,2022-07-02T00:00:00Z,2022-07-03T00:00:00Z,,,,,1,1,Brussels,7
910,2022-07-03T00:00:00Z,2022-07-04T00:00:00Z,,,,,1,1,Brussels,7
